wavelength,FF01-460_60,FF01-530_43,FF01-565_24,FF01-623_24,FF03-525_50,FF01-523_610,FF01-618_50,FF01-609_57,FF01-609_54,FF01-558_20
1561.5,0.81011879,0.95289701,0.59463047,0.81535401,0.85277401,0.4677523,0.59073799,0.90864829,0.48456266,0.88667676
1561.6,0.81052288,0.9530232,0.59468384,0.81438244,0.85438792,0.46738513,0.59145964,0.90859975,0.48510044,0.88735181
1561.7,0.81093959,0.95313793,0.59478509,0.81335322,0.85599951,0.46704991,0.59220463,0.90852965,0.48565016,0.88800991
1561.8,0.8113563,0.95325266,0.59488634,0.81232401,0.8576111,0.4667147,0.59294963,0.90845955,0.48619988,0.88866801
1561.9,0.81178552,0.95335601,0.59503567,0.81123876,0.85921955,0.46641152,0.59371793,0.90836755,0.48676156,0.88930866
1562,0.81221474,0.95345936,0.59518499,0.81015351,0.86082801,0.46610834,0.59448623,0.90827555,0.48732324,0.88994931
1562.1,0.81265634,0.95355142,0.59538256,0.80901393,0.86243251,0.46583725,0.5952778,0.90816132,0.48789689,0.89057202
1562.2,0.81309794,0.95364348,0.59558013,0.80787434,0.864037,0.46556616,0.59606938,0.90804709,0.48847054,0.89119472
1562.3,0.81355178,0.95372435,0.59582612,0.80668222,0.86563668,0.46532723,0.59688419,0.90791031,0.48905617,0.89179898
1562.4,0.81400562,0.95380522,0.59607211,0.80549009,0.86723635,0.46508829,0.59769901,0.90777354,0.4896418,0.89240325
1562.5,0.81447155,0.95387501,0.59636668,0.80424732,0.86883031,0.46488157,0.59853703,0.90761392,0.4902394,0.89298858
1562.6,0.81493748,0.9539448,0.59666125,0.80300456,0.87042428,0.46467485,0.59937505,0.90745429,0.490837,0.89357391
1562.7,0.81541537,0.95400362,0.59700457,0.80171311,0.87201163,0.4645004,0.60023623,0.90727154,0.49144657,0.89413985
1562.8,0.81589325,0.95406244,0.59734788,0.80042166,0.87359898,0.46432595,0.6010974,0.90708879,0.49205614,0.89470578
1562.9,0.81638292,0.95411041,0.59774009,0.79908357,0.87517881,0.46418381,0.60198169,0.90688263,0.49267768,0.89525184
1563,0.81687259,0.95415838,0.59813229,0.79774548,0.87675864,0.46404168,0.60286598,0.90667648,0.49329921,0.89579791
1563.1,0.81737389,0.95419562,0.59857353,0.79636284,0.87833001,0.4639319,0.60377333,0.90644667,0.49393271,0.89632367
1563.2,0.81787519,0.95423287,0.59901477,0.79498021,0.87990139,0.46382213,0.60468067,0.90621685,0.4945662,0.89684943
1563.3,0.81838795,0.95425952,0.59950517,0.79355518,0.88146337,0.46374477,0.60561102,0.90596315,0.49521165,0.89735444
1563.4,0.81890071,0.95428617,0.59999558,0.79213016,0.88302536,0.4636674,0.60654136,0.90570945,0.4958571,0.89785945
1563.5,0.81942477,0.95430238,0.60053529,0.79066494,0.884577,0.46362248,0.60749464,0.90543163,0.49651449,0.8983433
1563.6,0.81994882,0.95431858,0.601075,0.78919972,0.88612864,0.46357757,0.60844792,0.90515382,0.49717188,0.89882716
1563.7,0.82048398,0.95432448,0.60166413,0.78769656,0.88766899,0.46356513,0.60942407,0.90485169,0.49784121,0.89928945
1563.8,0.82101914,0.95433038,0.60225325,0.78619339,0.88920933,0.4635527,0.61040022,0.90454956,0.49851054,0.89975174
1563.9,0.82156523,0.95432613,0.60289191,0.78465454,0.8907374,0.46357279,0.61139916,0.90422293,0.49919178,0.90019208
1564,0.82211132,0.95432187,0.60353057,0.7831157,0.89226547,0.46359287,0.6123981,0.9038963,0.49987303,0.90063243
1564.1,0.82266815,0.95430762,0.60421886,0.78154347,0.89378029,0.46364551,0.61341974,0.903545,0.5005662,0.90105046
1564.2,0.82322498,0.95429338,0.60490716,0.77997124,0.89529511,0.46369815,0.61444138,0.9031937,0.50125936,0.9014685
1564.3,0.82379236,0.9542693,0.60564519,0.77836792,0.89679573,0.46378338,0.61548559,0.90281759,0.50196443,0.90186387
1564.4,0.82435974,0.95424522,0.60638322,0.7767646,0.89829634,0.46386861,0.61652981,0.90244147,0.5026695,0.90225925
1564.5,0.82493749,0.95421148,0.6071711,0.77513248,0.89978178,0.46398646,0.61759646,0.90204039,0.50338648,0.90263165
1564.6,0.82551523,0.95417774,0.60795897,0.77350037,0.90126721,0.46410431,0.61866311,0.90163932,0.50410346,0.90300405
1564.7,0.82610313,0.9541345,0.60879677,0.77184176,0.90273649,0.46425482,0.61975205,0.90121317,0.50483234,0.90335316
1564.8,0.82669104,0.95409127,0.60963457,0.77018315,0.90420577,0.46440533,0.62084099,0.90078702,0.50556123,0.90370227
1564.9,0.8272889,0.95403873,0.61052238,0.76850035,0.90565792,0.46458853,0.62195206,0.90033569,0.50630202,0.90402781
1565,0.82788677,0.95398618,0.61141018,0.76681755,0.90711007,0.46477173,0.62306313,0.89988436,0.50704281,0.90435335
1565.1,0.82849439,0.9539245,0.61234807,0.76511285,0.9085441,0.46498767,0.62419618,0.89940777,0.5077955,0.90465504
1565.2,0.82910201,0.95386282,0.61328595,0.76340814,0.90997813,0.4652036,0.62532922,0.89893118,0.50854818,0.90495672
1565.3,0.82971918,0.9537922,0.61427397,0.76168381,0.91139306,0.46545229,0.62648407,0.89842925,0.50931276,0.90523432
1565.4,0.83033634,0.95372157,0.61526199,0.75995948,0.91280798,0.46570099,0.62763893,0.89792733,0.51007734,0.90551191
1565.5,0.83096283,0.95364218,0.61630019,0.75821778,0.91420281,0.46598248,0.62881541,0.89740003,0.51085381,0.90576517
1565.6,0.83158932,0.9535628,0.61733838,0.75647608,0.91559764,0.46626398,0.62999189,0.89687274,0.51163028,0.90601843
1565.7,0.83222491,0.95347484,0.61842678,0.75471925,0.91697138,0.46657831,0.63118981,0.89632003,0.51241862,0.90624714
1565.8,0.8328605,0.95338689,0.61951518,0.75296241,0.91834511,0.46689264,0.63238774,0.89576733,0.51320696,0.90647586
1565.9,0.83350495,0.95329056,0.6206538,0.75119265,0.91969677,0.46723984,0.63360692,0.8951892,0.51400718,0.90667984
1566,0.83414941,0.95319423,0.62179242,0.74942289,0.92104843,0.46758704,0.63482609,0.89461108,0.51480739,0.90688382
1566.1,0.83480251,0.95308973,0.62298125,0.74764238,0.92237702,0.46796715,0.63606632,0.89400754,0.51561946,0.9070629
1566.2,0.8354556,0.95298523,0.62417009,0.74586187,0.92370561,0.46834726,0.63730656,0.893404,0.51643152,0.90724197
1566.3,0.83611708,0.95287276,0.62540909,0.74407275,0.92501013,0.4687603,0.63856766,0.89277508,0.51725543,0.90739598
1566.4,0.83677857,0.95276028,0.6266481,0.74228364,0.92631465,0.46917334,0.63982876,0.89214616,0.51807934,0.90755
1566.5,0.83744819,0.95264004,0.62793723,0.74048803,0.92759411,0.46961935,0.64111055,0.8914919,0.51891506,0.90767882
1566.6,0.83811781,0.95251979,0.62922636,0.73869242,0.92887357,0.47006536,0.64239234,0.89083765,0.51975079,0.90780764
1566.7,0.83879532,0.95239199,0.63056554,0.73689239,0.93012699,0.47054436,0.6436946,0.89015812,0.52059831,0.90791117
1566.8,0.83947282,0.95226418,0.63190471,0.73509236,0.9313804,0.47102336,0.64499687,0.88947859,0.52144583,0.90801469
1566.9,0.84015794,0.95212902,0.63329381,0.73328992,0.93260679,0.47153538,0.64631941,0.88877388,0.52230512,0.90809283
1567,0.84084307,0.95199387,0.63468292,0.73148749,0.93383319,0.47204739,0.64764196,0.88806917,0.52316441,0.90817097
1567.1,0.84153554,0.95185156,0.63612181,0.72968463,0.93503159,0.47259244,0.64898455,0.88733937,0.52403544,0.90822366
1567.2,0.84222801,0.95170926,0.63756071,0.72788176,0.93622999,0.4731375,0.65032714,0.88660958,0.52490647,0.90827634
1567.3,0.84292755,0.95156004,0.63904924,0.7260804,0.93739943,0.4737156,0.65168955,0.88585483,0.52578922,0.90830354
1567.4,0.8436271,0.95141081,0.64053777,0.72427904,0.93856888,0.4742937,0.65305197,0.88510008,0.52667197,0.90833073
1567.5,0.84433344,0.95125486,0.64207572,0.72248104,0.93970842,0.47490488,0.65443395,0.88432051,0.5275664,0.90833242
1567.6,0.84503977,0.95109892,0.64361367,0.72068305,0.94084796,0.47551605,0.65581594,0.88354094,0.52846084,0.9083341
1567.7,0.84575262,0.95093648,0.64520081,0.71889024,0.94195666,0.47616029,0.65721724,0.88273671,0.52936692,0.90831027
1567.8,0.84646546,0.95077403,0.64678795,0.71709744,0.94306537,0.47680454,0.65861854,0.88193249,0.530273,0.90828645
1567.9,0.84718451,0.95060531,0.648424,0.71531158,0.94414231,0.47748186,0.66003888,0.88110378,0.53119069,0.90823714
1568,0.84790356,0.95043659,0.65006006,0.71352573,0.94521926,0.47815919,0.66145923,0.88027508,0.53210839,0.90818783
1568.1,0.84862852,0.9502618,0.6517447,0.71174854,0.94626354,0.47886959,0.66289833,0.87942209,0.53303765,0.90811308
1568.2,0.84935349,0.95008701,0.65342934,0.70997135,0.94730782,0.47957998,0.66433744,0.8785691,0.53396692,0.90803833
1568.3,0.85008405,0.94990638,0.6551622,0.70820448,0.94831854,0.48032344,0.66579501,0.87769205,0.53490771,0.90793822
1568.4,0.85081461,0.94972575,0.65689506,0.70643762,0.94932926,0.4810669,0.66725257,0.87681499,0.5358485,0.90783811
1568.5,0.85155045,0.9495395,0.65867572,0.70468268,0.95030556,0.4818434,0.66872828,0.87591411,0.53680076,0.90771273
1568.6,0.8522863,0.94935325,0.66045638,0.70292773,0.95128185,0.48261989,0.670204,0.87501322,0.53775303,0.90758734
1568.7,0.8530271,0.94916159,0.66228436,0.70118626,0.95222285,0.4834294,0.67169752,0.87408876,0.53871671,0.9074368
1568.8,0.8537679,0.94896993,0.66411235,0.69944479,0.95316386,0.4842389,0.67319105,0.87316431,0.5396804,0.90728626
1568.9,0.85451334,0.94877309,0.66598713,0.69771828,0.95406876,0.48508137,0.67470205,0.87221654,0.54065544,0.90711071
1569,0.85525877,0.94857625,0.66786191,0.69599177,0.95497365,0.48592383,0.67621305,0.87126878,0.54163048,0.90693515
1569.1,0.8560085,0.94837445,0.6697829,0.69428165,0.95584163,0.48679921,0.67774115,0.870298,0.54261683,0.90673474
1569.2,0.85675823,0.94817265,0.67170389,0.69257152,0.95670961,0.48767458,0.67926926,0.86932722,0.54360317,0.90653433
1569.3,0.85751192,0.94796611,0.67367045,0.69087915,0.95753989,0.48858281,0.6808141,0.86833373,0.54460075,0.90630924
1569.4,0.8582656,0.94775957,0.67563701,0.68918679,0.95837017,0.48949103,0.68235894,0.86734024,0.54559833,0.90608416
1569.5,0.85902289,0.94754851,0.67764843,0.68751349,0.95916201,0.49043203,0.68392012,0.86632436,0.54660707,0.90583461
1569.6,0.85978018,0.94733745,0.67965984,0.68584019,0.95995384,0.49137302,0.6854813,0.86530847,0.54761582,0.90558506
1569.7,0.86054073,0.94712208,0.68171534,0.68418722,0.96070651,0.49234669,0.68705841,0.86427054,0.54863565,0.90531126
1569.8,0.86130127,0.94690672,0.68377083,0.68253425,0.96145917,0.49332036,0.68863552,0.8632326,0.54965549,0.90503747
1569.9,0.86206471,0.94668727,0.68586956,0.6809028,0.96217198,0.49432661,0.69022814,0.86217296,0.55068635,0.90473969
1570,0.86282815,0.94646783,0.68796828,0.67927135,0.96288478,0.49533286,0.69182075,0.86111332,0.55171721,0.90444191
1570.1,0.86359412,0.94624451,0.69010932,0.67766256,0.96355707,0.49637156,0.69342843,0.86003234,0.55275901,0.9041204
1570.2,0.86436009,0.9460212,0.69225036,0.67605377,0.96422935,0.49741026,0.69503611,0.85895136,0.55380081,0.90379889
1570.3,0.86512824,0.94579423,0.69443275,0.67446872,0.9648605,0.49848129,0.6966584,0.85784941,0.55485348,0.90345394
1570.4,0.86589638,0.94556726,0.69661514,0.67288366,0.96549165,0.49955233,0.6982807,0.85674745,0.55590616,0.90310899
1570.5,0.86666634,0.94533685,0.69883784,0.67132335,0.96608107,0.50065556,0.69991716,0.8556249,0.55696964,0.9027409
1570.6,0.86743629,0.94510644,0.70106054,0.66976304,0.9666705,0.5017588,0.70155362,0.85450235,0.55803313,0.90237282
1570.7,0.8682077,0.94487279,0.70332243,0.66822843,0.96721765,0.50289408,0.70320378,0.85335958,0.55910736,0.90198192
1570.8,0.8689791,0.94463915,0.70558432,0.66669382,0.9677648,0.50402937,0.70485393,0.85221682,0.56018159,0.90159102
1570.9,0.86975157,0.94440248,0.70788419,0.66518583,0.96826916,0.50519653,0.70651728,0.85105424,0.56126648,0.90117764
1571,0.87052405,0.94416581,0.71018406,0.66367783,0.96877351,0.50636369,0.70818064,0.84989167,0.56235138,0.90076426
1571.1,0.87129721,0.94392632,0.71252062,0.66219732,0.9692346,0.50756254,0.70985668,0.84870969,0.56344687,0.90032875
1571.2,0.87207038,0.94368683,0.71485718,0.66071681,0.96969568,0.50876139,0.71153272,0.84752771,0.56454235,0.89989325
1571.3,0.87284386,0.94344472,0.71722904,0.6592646,0.97011304,0.50999171,0.71322093,0.84632675,0.56564836,0.89943599
1571.4,0.87361735,0.94320261,0.7196009,0.65781239,0.9705304,0.51122204,0.71490914,0.84512578,0.56675436,0.89897874
1571.5,0.87439075,0.94295808,0.72200657,0.65638925,0.97090362,0.5124836,0.71660897,0.84390627,0.56787079,0.89850012
1571.6,0.87516416,0.94271355,0.72441224,0.65496611,0.97127684,0.51374516,0.71830879,0.84268675,0.56898721,0.89802149
1571.7,0.8759371,0.9424668,0.72685015,0.65357278,0.97160555,0.51503769,0.72001967,0.84144912,0.57011398,0.89752191
1571.8,0.87671003,0.94222005,0.72928806,0.65217945,0.97193426,0.51633023,0.72173055,0.84021149,0.57124075,0.89702232
1571.9,0.87748211,0.94197127,0.73175652,0.65081661,0.97221812,0.51765345,0.7234519,0.83895619,0.57237777,0.89650219
1572,0.87825418,0.94172249,0.73422498,0.64945377,0.97250198,0.51897667,0.72517324,0.8377009,0.57351479,0.89598206
1572.1,0.87902499,0.94147188,0.73672219,0.64812207,0.97274069,0.52033026,0.72690445,0.83642839,0.57466196,0.89544181
1572.2,0.87979579,0.94122127,0.7392194,0.64679038,0.97297941,0.52168384,0.72863566,0.83515589,0.57580913,0.89490156
1572.3,0.88056491,0.94096902,0.74174342,0.64549047,0.97317271,0.52306741,0.73037607,0.83386666,0.57696632,0.89434164
1572.4,0.88133402,0.94071677,0.74426744,0.64419056,0.97336601,0.52445097,0.73211648,0.83257744,0.57812351,0.89378173
1572.5,0.88210102,0.94046307,0.74681621,0.64292303,0.97351368,0.52586411,0.73386541,0.83127199,0.57929059,0.89320263
1572.6,0.88286802,0.94020937,0.74936497,0.6416555,0.97366135,0.52727724,0.73561433,0.82996655,0.58045767,0.89262352
1572.7,0.88363248,0.9399544,0.75193631,0.64042091,0.97376321,0.52871949,0.73737107,0.82864539,0.58163451,0.89202571
1572.8,0.88439693,0.93969944,0.75450764,0.63918632,0.97386508,0.53016174,0.73912782,0.82732423,0.58281134,0.89142789
1572.9,0.88515841,0.9394434,0.75709925,0.63798518,0.973921,0.5316326,0.74089165,0.82598786,0.58399778,0.89081186
1573,0.88591988,0.93918736,0.75969085,0.63678405,0.97397692,0.53310347,0.74265548,0.8246515,0.58518422,0.89019583
1573.1,0.88667794,0.93893043,0.76230033,0.63561687,0.97398681,0.53460242,0.74442565,0.82330046,0.58638011,0.8895621
1573.2,0.88743599,0.93867349,0.7649098,0.63444969,0.97399671,0.53610137,0.74619583,0.82194941,0.58757601,0.88892836
1573.3,0.88819019,0.93841584,0.76753462,0.63331692,0.97396053,0.53762783,0.74797159,0.82058421,0.5887812,0.88827744
1573.4,0.88894439,0.93815819,0.77015943,0.63218414,0.97392436,0.53915428,0.74974734,0.81921902,0.5899864,0.88762652
1573.5,0.88969428,0.93789999,0.77279695,0.63108619,0.97384211,0.54070763,0.7515279,0.81784019,0.59120074,0.88695894
1573.6,0.89044418,0.93764179,0.77543447,0.62998824,0.97375987,0.54226097,0.75330845,0.81646137,0.59241507,0.88629137
1573.7,0.89118933,0.93738322,0.77808194,0.6289255,0.97363161,0.54384053,0.755093,0.81506946,0.59363838,0.88560767
1573.8,0.89193448,0.93712465,0.78072941,0.62786277,0.97350334,0.54542009,0.75687755,0.81367755,0.59486169,0.88492398
1573.9,0.89267443,0.93686587,0.78338395,0.62683561,0.97332915,0.54702516,0.75866527,0.81227309,0.5960938,0.88422472
1574,0.89341439,0.93660709,0.78603849,0.62580845,0.97315496,0.54863022,0.76045299,0.81086863,0.59732591,0.88352547
1574.1,0.8941487,0.93634826,0.78869714,0.62481719,0.97293497,0.55026003,0.76224304,0.80945217,0.59856664,0.8828112
1574.2,0.89488301,0.93608944,0.79135579,0.62382594,0.97271499,0.55188984,0.76403309,0.8080357,0.59980738,0.88209693
1574.3,0.89561124,0.93583072,0.79401548,0.62287089,0.97244939,0.5535436,0.76582461,0.80660775,0.60105657,0.88136821
1574.4,0.89633947,0.935572,0.79667518,0.62191583,0.97218379,0.55519736,0.76761613,0.8051798,0.60230577,0.88063949
1574.5,0.89706118,0.93531354,0.79933277,0.62099724,0.9718728,0.55687423,0.76940822,0.8037409,0.60356327,0.87989687
1574.6,0.89778289,0.93505507,0.80199036,0.62007866,0.9715618,0.5585511,0.77120031,0.80230199,0.60482076,0.87915426
1574.7,0.89849764,0.93479701,0.80464259,0.61919678,0.97120566,0.56025019,0.77299208,0.80085265,0.60608638,0.87839832
1574.8,0.89921238,0.93453895,0.80729483,0.61831491,0.97084953,0.56194929,0.77478384,0.79940331,0.607352,0.87764237
1574.9,0.89991972,0.93428142,0.80993834,0.61746997,0.97044855,0.56366965,0.77657436,0.79794406,0.60862557,0.87687367
1575,0.90062706,0.9340239,0.81258186,0.61662503,0.97004758,0.56539002,0.77836487,0.79648481,0.60989914,0.87610497
1575.1,0.90132656,0.93376705,0.8152132,0.61581724,0.96960209,0.56713065,0.78015319,0.79501618,0.61118048,0.87532408
1575.2,0.90202605,0.93351021,0.81784455,0.61500945,0.96915661,0.56887128,0.78194152,0.79354754,0.61246182,0.87454319
1575.3,0.90271725,0.93325417,0.82046018,0.61423898,0.968667,0.57063111,0.7837267,0.79207005,0.61375074,0.87375069
1575.4,0.90340845,0.93299813,0.82307582,0.61346852,0.96817739,0.57239093,0.78551188,0.79059256,0.61503966,0.8729582
1575.5,0.90409092,0.93274302,0.82567212,0.61273556,0.96764406,0.57416884,0.78729294,0.78910673,0.61633597,0.87215467
1575.6,0.90477339,0.93248792,0.82826842,0.61200259,0.96711073,0.57594674,0.789074,0.7876209,0.61763228,0.87135115
1575.7,0.90544668,0.93223387,0.83084168,0.61130729,0.96653413,0.57774152,0.79084996,0.78612726,0.61893578,0.87053717
1575.8,0.90611997,0.93197982,0.83341494,0.61061198,0.96595754,0.5795363,0.79262592,0.78463361,0.62023928,0.8697232
1575.9,0.90678364,0.93172694,0.83596139,0.60995447,0.96533816,0.5813467,0.79439578,0.78313268,0.62154977,0.86889937
1576,0.90744731,0.93147406,0.83850785,0.60929695,0.96471878,0.5831571,0.79616564,0.78163174,0.62286025,0.86807553
1576.1,0.90810093,0.93122247,0.84102366,0.60867736,0.96405714,0.5849818,0.79792839,0.78012402,0.62417751,0.86724242
1576.2,0.90875454,0.93097088,0.84353948,0.60805776,0.9633955,0.58680651,0.79969113,0.77861631,0.62549477,0.86640931
1576.3,0.90939765,0.93072068,0.84602076,0.6074762,0.96269215,0.5886441,0.80144579,0.77710235,0.62681857,0.86556751
1576.4,0.91004075,0.93047048,0.84850204,0.60689464,0.96198881,0.5904817,0.80320044,0.77558838,0.62814238,0.86472571
1576.5,0.91067291,0.93022178,0.85094484,0.60635121,0.96124436,0.59233072,0.80494602,0.77406869,0.6294725,0.86387581
1576.6,0.91130507,0.92997308,0.85338765,0.60580779,0.96049991,0.59417973,0.80669159,0.772549,0.63080261,0.86302592
1576.7,0.91192584,0.92972597,0.85578802,0.60530258,0.95971498,0.59603862,0.80842709,0.7710241,0.6321388,0.86216852
1576.8,0.91254662,0.92947887,0.85818839,0.60479738,0.95893005,0.59789752,0.81016259,0.7694992,0.63347499,0.86131112
1576.9,0.91315557,0.92923346,0.86054234,0.60433047,0.95810529,0.59976466,0.81188702,0.76796961,0.634817,0.8604468
1577,0.91376451,0.92898804,0.86289629,0.60386357,0.95728054,0.60163181,0.81361144,0.76644002,0.63615902,0.85958249
1577.1,0.9143612,0.92874441,0.86519984,0.60343503,0.95641665,0.60350554,0.81532377,0.76490624,0.6375066,0.85871185
1577.2,0.91495789,0.92850078,0.86750339,0.60300648,0.95555276,0.60537926,0.81703611,0.76337247,0.63885418,0.8578412
1577.3,0.91554189,0.92825901,0.86975257,0.60261635,0.95465046,0.60725779,0.81873533,0.76183503,0.64020708,0.85696482
1577.4,0.9161259,0.92801725,0.87200176,0.60222622,0.95374816,0.60913633,0.82043456,0.76029758,0.64155998,0.85608844
1577.5,0.91669678,0.92777742,0.87419263,0.60187455,0.95280818,0.61101785,0.82211965,0.75875696,0.64291792,0.8552069
1577.6,0.91726767,0.9275376,0.8763835,0.60152288,0.95186821,0.61289937,0.82380475,0.75721635,0.64427586,0.85432536
1577.7,0.91782502,0.92729979,0.87851216,0.6012097,0.95089134,0.61478198,0.82547469,0.75567306,0.64563858,0.85343925
1577.8,0.91838237,0.92706199,0.88064082,0.60089651,0.94991446,0.61666459,0.82714463,0.75412977,0.6470013,0.85255314
1577.9,0.91892577,0.92682627,0.88270342,0.60062184,0.94890149,0.61854632,0.82879839,0.75258429,0.64836851,0.85166302
1578,0.91946917,0.92659055,0.88476602,0.60034717,0.94788851,0.62042806,0.83045215,0.75103882,0.64973572,0.85077291
1578.1,0.91999821,0.92635698,0.88675877,0.60011102,0.94684026,0.62230687,0.83208869,0.74949164,0.65110715,0.84987937
1578.2,0.92052725,0.9261234,0.88875153,0.59987488,0.945792,0.62418569,0.83372523,0.74794447,0.65247858,0.84898583
1578.3,0.92104152,0.92589204,0.89067077,0.59967726,0.94470931,0.62605949,0.83534349,0.74639607,0.65385393,0.84808943
1578.4,0.92155579,0.92566067,0.89259,0.59947964,0.94362661,0.62793329,0.83696175,0.74484767,0.65522928,0.84719303
1578.5,0.9220549,0.92543157,0.89443212,0.59932054,0.94251033,0.62979991,0.83856068,0.74329852,0.65660826,0.84629433
1578.6,0.92255401,0.92520246,0.89627425,0.59916145,0.94139405,0.63166653,0.8401596,0.74174937,0.65798725,0.84539563
1578.7,0.92303757,0.92497566,0.89803579,0.59904086,0.94024506,0.63352374,0.84173812,0.74019992,0.65936957,0.84449519
1578.8,0.92352112,0.92474886,0.89979734,0.59892028,0.93909608,0.63538096,0.84331665,0.73865048,0.66075189,0.84359475
1578.9,0.92398874,0.9245244,0.90147497,0.59883819,0.93791529,0.63722648,0.84487372,0.7371012,0.66213724,0.84269311
1579,0.92445636,0.92429995,0.9031526,0.5987561,0.93673449,0.639072,0.84643079,0.73555192,0.66352259,0.84179148
1579.1,0.92490766,0.92407788,0.90474313,0.59871247,0.9355228,0.64090348,0.84796535,0.73400325,0.66491065,0.8408892
1579.2,0.92535897,0.92385581,0.90633366,0.59866884,0.93431111,0.64273496,0.84949991,0.73245458,0.66629872,0.83998692
1579.3,0.92579359,0.92363615,0.90783406,0.59866365,0.93306944,0.64455,0.85101093,0.73090696,0.66768919,0.83908453
1579.4,0.92622822,0.92341649,0.90933446,0.59865845,0.93182778,0.64636504,0.85252195,0.72935934,0.66907966,0.83818214
1579.5,0.9266458,0.92319928,0.91074189,0.59869164,0.93055708,0.6481612,0.85400839,0.7278132,0.67047221,0.83728018
1579.6,0.92706338,0.92298206,0.91214931,0.59872483,0.92928638,0.64995735,0.85549483,0.72626706,0.67186477,0.83637821
1579.7,0.92746357,0.9227673,0.9134611,0.59879635,0.92798759,0.65173212,0.85695568,0.72472284,0.67325907,0.8354772
1579.8,0.92786377,0.92255255,0.91477289,0.59886788,0.92668881,0.65350689,0.85841652,0.72317861,0.67465337,0.83457618
1579.9,0.92824622,0.92234026,0.91598658,0.59897768,0.92536289,0.65525774,0.85985075,0.72163671,0.6760491,0.83367663
1580,0.92862868,0.92212798,0.91720028,0.59908748,0.92403697,0.65700858,0.86128499,0.72009481,0.67744482,0.83277707
1580.1,0.92899308,0.92191819,0.91831365,0.5992355,0.92268489,0.65873294,0.86269163,0.71855564,0.67884163,0.8318795
1580.2,0.92935747,0.92170839,0.91942702,0.59938352,0.92133282,0.66045729,0.86409827,0.71701648,0.68023843,0.83098192
1580.3,0.92970347,0.92150108,0.92043804,0.59956968,0.91995555,0.66215254,0.86547634,0.71548045,0.68163597,0.83008682
1580.4,0.93004947,0.92129377,0.92144906,0.59975583,0.91857828,0.66384779,0.86685441,0.71394442,0.68303351,0.82919172
1580.5,0.93037677,0.92108895,0.92235595,0.59998004,0.9171768,0.66551131,0.86820297,0.71241192,0.68443143,0.82829959
1580.6,0.93070407,0.92088412,0.92326285,0.60020425,0.91577532,0.66717482,0.86955153,0.71087941,0.68582935,0.82740746
1580.7,0.93101236,0.92068178,0.92406409,0.60046643,0.91435061,0.66880396,0.87086964,0.70935083,0.6872273,0.82651878
1580.8,0.93132065,0.92047943,0.92486534,0.6007286,0.9129259,0.6704331,0.87218776,0.70782224,0.68862524,0.82563011
1580.9,0.93160965,0.92027955,0.92555964,0.60102864,0.91147894,0.67202519,0.87347452,0.70629794,0.69002285,0.82474536
1581,0.93189864,0.92007966,0.92625395,0.60132868,0.91003199,0.67361729,0.87476129,0.70477364,0.69142046,0.82386061
1581.1,0.93216805,0.91988222,0.92684031,0.60166647,0.90856377,0.67516968,0.87601583,0.70325399,0.69281736,0.82298027
1581.2,0.93243747,0.91968479,0.92742667,0.60200427,0.90709556,0.67672207,0.87727036,0.70173435,0.69421427,0.82209992
1581.3,0.93268703,0.91948977,0.92790432,0.60237969,0.90560707,0.6782321,0.87849181,0.70021972,0.69561009,0.82122443
1581.4,0.9329366,0.91929476,0.92838198,0.60275512,0.90411859,0.67974214,0.87971325,0.69870509,0.69700592,0.82034894
1581.5,0.93316606,0.91910213,0.92875045,0.60316806,0.90261081,0.68120716,0.88090077,0.69719583,0.6984003,0.81947876
1581.6,0.93339552,0.91890951,0.92911891,0.603581,0.90110304,0.68267219,0.88208829,0.69568656,0.69979467,0.81860858
1581.7,0.93360463,0.91871925,0.92937798,0.6040313,0.89957696,0.68408959,0.88324109,0.69418301,0.70118722,0.81774416
1581.8,0.93381375,0.91852898,0.92963705,0.60448161,0.89805089,0.68550698,0.88439389,0.69267945,0.70257976,0.81687973
1581.9,0.93400228,0.91834104,0.92978678,0.60496914,0.89650748,0.68687416,0.88551119,0.69118193,0.70397009,0.81602149
1582,0.93419082,0.9181531,0.92993651,0.60545667,0.89496408,0.68824133,0.88662848,0.68968441,0.70536042,0.81516325
1582.1,0.93435856,0.91796743,0.92997723,0.60598126,0.89340433,0.68955573,0.88770955,0.68819326,0.70674814,0.81431163
1582.2,0.9345263,0.91778176,0.93001795,0.60650585,0.89184458,0.69087012,0.88879061,0.68670211,0.70813587,0.81346
1582.3,0.93467304,0.91759832,0.92995025,0.60706733,0.89026945,0.69212923,0.88983476,0.68521763,0.7095206,0.8126154
1582.4,0.93481978,0.91741488,0.92988255,0.60762881,0.88869432,0.69338835,0.8908789,0.68373315,0.71090533,0.8117708
1582.5,0.93494533,0.91723361,0.9297073,0.60822701,0.88710476,0.69458973,0.8918855,0.68225566,0.71228668,0.81093363
1582.6,0.93507088,0.91705234,0.92953204,0.6088252,0.88551521,0.69579111,0.89289209,0.68077816,0.71366803,0.81009646
1582.7,0.93517506,0.91687318,0.92925035,0.60945991,0.88391219,0.69693238,0.89386053,0.67930795,0.7150456,0.80926713
1582.8,0.93527925,0.91669403,0.92896865,0.61009462,0.88230916,0.69807365,0.89482896,0.67783773,0.71642317,0.80843779
1582.9,0.93536191,0.91651692,0.92858188,0.61076564,0.88069361,0.69915249,0.89575867,0.67637508,0.71779657,0.80761667
